query_id,query,relevant_doc,relevant_url,retrieved_id,retrieved_title,retrieved_url,retrieved_combined_text,retrieved_combined_distance,rank
738380762086095376,canada inflation history by month and year,3102.0,http://canadianinflation.com/historical-canadian-inflation-rates/,3102,Historical Canadian Inflation Rates: 1915-2014,http://canadianinflation.com/historical-canadian-inflation-rates/,Historical Canadian Inflation Rates: 1915-2014 Historical Canadian Inflation Rates: 1915-2014The following table includes historical Canadian inflation rates by month and year from 1915 to 2014. These inflation rates show the average increase or decrease in the price of selected consumer goods and services and are calculated from the Consumer Pr,0.3548646867275238,1
,,,,248,Inflation - Main Causes of Inflation,https://www.tutor2u.net/economics/reference/inflation-causes-of-inflation,"Inflation - Main Causes of Inflation ""Study notes Inflation - Main Causes of Inflation Levels: AS, A Level Exam boards: AQA, Edexcel, OCR, IBPrint page Share: Share on Facebook Share on Twitter Share on Linkedin Share on Google Share by email What are the main causes of inflation? Inflation is a sustained rise in the general price leve",0.5606364011764526,2
4447463855807768275,reasons for rising prices in economy,248.0,https://www.tutor2u.net/economics/reference/inflation-causes-of-inflation,4899,Why Does Quantity Supplied Increase When Price Increases?,https://www.reference.com/world-view/quantity-supplied-increase-price-increases-fdf3ff2ad854a3d3,Why Does Quantity Supplied Increase When Price Increases? World View Social Sciences Economics Q: Why Does Quantity Supplied Increase When Price Increases? A: Quick Answer The quantity of a particular good supplied in a market increases as price goes up because suppliers have an increased interest in producing goods to generate higher amounts of revenue. T,0.48243448138237,1
,,,,2425,Cost of Living,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/measuring-output-and-income-19/cost-of-living-95/defining-and-calculating-cpi-360-12457/,"Cost of Living Introduction to Inflation Inflation is a persistent increase in the general price level, and has three varieties: demand-pull, cost-push, and built-in. Learning Objectives Distinguish between demand-pull and cost-push inflation Key Takeaways Key Points Inflation is an increase in price levels, which",0.5136140584945679,2
6450719004042762467,economic evaluation of design options,1902.0,https://www.wbdg.org/design-objectives/cost-effective/use-economic-analysis,1902,Use Economic Analysis to Evaluate Design Alternatives,https://www.wbdg.org/design-objectives/cost-effective/use-economic-analysis,"Use Economic Analysis to Evaluate Design Alternatives ""Use Economic Analysis to Evaluate Design Alternativesthe WBDG Cost-Effective Committee Updated: 11-18-2016Overview Within This Page Overview Relevant Codes and Standards Additional Resources The economic analysis of projects goes back at least to the 1930's with the evaluation of U. S. federal wate",0.41746392846107483,1
,,,,1971,USING COST ANALYSIS IN EVALUATION,http://ag.arizona.edu/sfcs/cyfernet/cyfar/Costben2.htm,"USING COST ANALYSIS IN EVALUATION ""USING COST ANALYSIS IN EVALUATIONMeg Sewell and Mary Marczak WHAT IS COST ANALYSIS? Cost analysis (also called economic evaluation, cost allocation, efficiency assessment, cost-benefit analysis, or cost-effectiveness analysis by different authors) is currently a somewhat controversial set of method",0.5946708917617798,2
6826408929283040456,how much tax benefit per child,4253.0,https://www.sapling.com/8004894/much-do-back-child-taxes,224,Child Support,https://www.utcourts.gov/howto/divorce/support.html,Child Support Español Child Support Talk to an attorney Introduction Calculating child support Medical expenses and child care expenses Award of tax exemption for dependent children Deviating from the child support guidelines Paying and collecting child support Enforcing a child support order Modifying a child su,0.35965055227279663,1
,,,,4253,How Much Do You Get Back for a Child on Your Taxes?,https://www.sapling.com/8004894/much-do-back-child-taxes,"How Much Do You Get Back for a Child on Your Taxes? As parents know, children can be a great joy as well as a great expense. Fortunately, the federal tax code includes some significant tax benefits for the parents of dependent children. These include exemptions from income, deductions, and a straight tax credit that can be taken directly off your tax",0.41891181468963623,2
-2936249594108876390,private vs for-hire motor carriers,586.0,http://www.mhlnews.com/transportation-amp-distribution/logistics-101-motor-carriers,586,Logistics 101: Motor Carriers,http://www.mhlnews.com/transportation-amp-distribution/logistics-101-motor-carriers,"Logistics 101: Motor Carriers ""Transportation & Distribution Logistics 101: Motor Carriers Mar 11, 2005Types of motor carriers Private vs. For-hire. The private carrier providesa service to the shipper that owns or leases the vehicles, and thus does not charge a fee. The for-hire carrier charges a fee for providing service to th",0.293910950422287,1
,,,,4477,The Economics of Owning a Motor Scooter Vs. a Car,https://20somethingfinance.com/the-economics-of-owning-a-motor-scooter-vs-a-car/,"The Economics of Owning a Motor Scooter Vs. a Car The Economics of Owning a Motor Scooter Vs. a Car G. E. Miller Last updated: January 2, 2018 67 Comments How Much Does it Cost to Own a Motor Scooter (Moped)? A number of years ago, I sold one of our two cars. My wife and I were both riding the bus to and from work, and rarely both needed a vehicle",0.626761257648468,2
-8916429387690503021,how much do fertility specialists earn,1413.0,http://www.ehow.com/about_5516357_average-salary-immunologist.html,1327,How Much Money Do Doctors Make?,http://moneynation.com/how-much-money-do-doctors-make/,"How Much Money Do Doctors Make? How Much Money Do Doctors Make? Tom Gerencer Apr 5, 2016How much money do doctors make? $645,000 is the highest doctor pay we’ve seen. $187,000 is the national median doctor pay and $180,000 to $400,000 is a solid range. That range depends heavily on specialty. It’s tough to answer the question, “Ho",0.6347535252571106,1
,,,,2855,What is the average net salary per year for a 30 year old medical doctor?,http://www.answers.com/Q/What_is_the_Average_salary_of_of_30_year_old_MBA_graduate,"What is the average net salary per year for a 30 year old medical doctor? What is the average net salary per year for a 30 year old medical doctor? Assuming you mean an internal medicine or family practice physician, a couple years out of residency. Probably about $120,000 to $140,000 a year as a group-practice employed p …What is the average salary of a graduate student",0.6562325358390808,2
-8445216820371047555,past recipients of the Arthur Ashe award,1392.0,http://www.cnn.com/2015/07/15/us/gallery/arthur-ashe-courage-award-recipients/index.html,1392,Arthur Ashe Courage Award recipients,http://www.cnn.com/2015/07/15/us/gallery/arthur-ashe-courage-award-recipients/index.html,"Arthur Ashe Courage Award recipients ""Arthur Ashe Courage Award recipients By Sarah Butler, CNNUpdated 6:55 AM ET, Thu July 16, 2015Photos: Arthur Ashe Courage Award recipients George Weah was the 1995 FIFA World Cup Player of the Year. He received the 2004 Arthur Ashe Courage Award for his humanitarian work in his home country, Liberi",0.21164783835411072,1
,,,,1686,Caitlyn Jenner breaks down in tears while thanking her family as she accepts Arthur Ashe Courage Award at the ESPYs,http://www.dailymail.co.uk/tvshowbiz/article-3152418/Caitlyn-Jenner-breaks-tears-thanking-family-accepts-Arthur-Ashe-Courage-Award-ESPYs.html,"Caitlyn Jenner breaks down in tears while thanking her family as she accepts Arthur Ashe Courage Award at the ESPYs Caitlyn Jenner breaks down in tears while thanking her family as she accepts Arthur Ashe Courage Award at the ESPYs By Paul Chavez for Mail Online Published: 22:59 EDT, 15 July 2015 | Updated: 11:24 EDT, 16 July 20157.2kshares809View comments Caitlyn Jenner tearfully thanked her family while accepti",0.6041473150253296,2
5997732274057158771,filing taxes with an hsa,3167.0,http://articles.sun-sentinel.com/2014-04-07/health/fl-jjps-hsa-0409-20140407_1_roy-ramthun-hsa-consulting-services-health-savings-account,3167,Report HSA contributions and withdrawals on your tax return,http://articles.sun-sentinel.com/2014-04-07/health/fl-jjps-hsa-0409-20140407_1_roy-ramthun-hsa-consulting-services-health-savings-account,"Report HSA contributions and withdrawals on your tax return ""Report HSA contributions and withdrawals on your tax return April 7, 2014 | By Kimberly Lankford Q: Last year was my first with a high-deductible health plan combined with a health savings account at work. What do I need to report concerning the HSA when I file my taxes? A: When you file, you'll ne",0.31466174125671387,1
,,,,58,Determining Your Correct Filing Status,https://www.irs.gov/uac/newsroom/determining-your-correct-filing-status,"Determining Your Correct Filing Status ""IRS Tax Tip 2013-13, February 13, 2013It’s important to use the correct filing status when filing your income tax return. It can impact the tax benefits you receive, the amount of your standard deduction and the amount of taxes you pay. It may even impact whether you must file a federal income tax",0.3832266628742218,2
-2628085770234387391,how much do general surgeons make,2100.0,http://www.answers.com/Q/How_much_do_general_surgeons_earn,2100,How much do general surgeons earn?,http://www.answers.com/Q/How_much_do_general_surgeons_earn,"How much do general surgeons earn? ""Flag How much do general surgeons earn? Edit Answer by Jkm Young Confidence votes 43.8KThis largely depends on the area and workload of the general surgeon. It is also dependent on the types of patients and procedures that are performed. Also in some areas like the US, this depends heavily on the t",0.24391864240169525,1
,,,,1327,How Much Money Do Doctors Make?,http://moneynation.com/how-much-money-do-doctors-make/,"How Much Money Do Doctors Make? How Much Money Do Doctors Make? Tom Gerencer Apr 5, 2016How much money do doctors make? $645,000 is the highest doctor pay we’ve seen. $187,000 is the national median doctor pay and $180,000 to $400,000 is a solid range. That range depends heavily on specialty. It’s tough to answer the question, “Ho",0.5293344259262085,2
7247792090699425022,how expensive is living in Orlando,3353.0,http://www.areavibes.com/orlando-fl/cost-of-living/,3353,Orlando cost of living index,http://www.areavibes.com/orlando-fl/cost-of-living/,"Orlando cost of living index Orlando cost of living index In the event that the cost of living data was unavailable for this city, estimates based upon nearby cities were used. Each cost of living index is based on a national average of 100. If the amount is below 100, it is lower than the national average. If the amount is abo",0.3695724606513977,1
,,,,3883,Cost of Living in Winnipeg,http://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Winnipeg,"Cost of Living in Winnipeg ""Cost Of Living Cost Of Living Cost of Living Comparison Cost of Living Calculator Cost Of Living Index Cost Of Living Index (Current)Cost Of Living Rankings By Country Cost of Living Estimator Prices By City Prices By Country Historical Data in a City by Year Historical Data in a Year by City Food",0.5102059841156006,2
7707522235490055209,okpay online payments company profile,4223.0,https://www.linkedin.com/in/okpay,4223,OKPAY Company,https://www.linkedin.com/in/okpay,"OKPAY Company OKPAY Company OKPAY - 100% Secure Online Payments for People around the World Virgin Islands (British) Financial Services Current OKPAY Inc. Websites Company Website1 connection You are one click away from OKPAY Company’s full profile. Your colleagues, classmates, and 500 million other professionals",0.16016946732997894,1
,,,,726,Accept Payments. Anywhere,http://www.authorize.net/,Accept Payments. Anywhere Accept Payments. Anywhere We simplify the payments process and give you tools to help your business grow. GET STARTED WATCH VIDEO,0.6606205701828003,2
8959648801911229334,how collateral blood vessels form,3262.0,https://en.wikipedia.org/wiki/Collateralization,3262,Collateralization,https://en.wikipedia.org/wiki/Collateralization,"Collateralization ""This article is about a pathological process. For the anastomosis between vessels in physiology, see Arteriovenous anastomosis. For uses of the word collateralization in finance, see Securitization and Cross-collateralization. In medicine, collateralization, also vessel collateralization and blood",0.3124159872531891,1
,,,,3207,Collateral warranty,https://en.wikipedia.org/wiki/Collateral_Warranty,Collateral warranty This article needs additional citations for verification. Please help improve this article by adding citations to reliable sources. Unsourced material may be challenged and removed. (December 2009) ( Learn how and when to remove this template message)The term “ collateral warranty ” originates in pr,0.614111602306366,2
6907736866588475271,buy tickets for celine dion vegas,1583.0,https://seatgeek.com/celine-dion-tickets,1583,Celine Dion Tickets,https://seatgeek.com/celine-dion-tickets,"Celine Dion Tickets No events found near Boydton, VAMay 22Tue 7:30 pm Celine Dion Caesars Palace Hotel and Casino – Las Vegas, NVFrom $145May 23Wed 7:30 pm Celine Dion Caesars Palace Hotel and Casino – Las Vegas, NVFrom $114May 25Fri 7:30 pm Celine Dion Caesars Palace Hotel and Casino – Las Vegas, NVFrom $114May 26Sat",0.3782026171684265,1
,,,,3803,How to sell tickets on Stubhub,http://countingbaseballs.mlblogs.com/2012/01/27/how-to-sell-tickets-on-stubhub/,"How to sell tickets on Stubhub January 27, 2012How to sell tickets on Stubhub I have used the site stubhub to buy tickets in the past. I’ve bought tickets for far below face value on the site. Now that I’m a full season ticket holder for three different teams, I can’t attend every game, obviously. So, I turned to stubhub to sell",0.6111019253730774,2
7218121798176249125,sign up for phone banking,889.0,https://www.thepeoplessavingsbank.com/personal/services/telebanking.aspx,4427,Santander Bank US 4+,https://itunes.apple.com/us/app/personal-banking/id613009563?mt=8,"Santander Bank US 4+ This app is only available on the App Store for i OS devices. Santander Bank US 4+Personal Banking Santander Bank#96 in Finance48.7K Ratings Free Screenshotsi Phone i Pad Description Whether you need to check your balance, make a deposit, transfer money, manage alerts, put your card on hold, or find",0.5555513501167297,1
,,,,661,What's the Bank Key in SAP,http://sap.ittoolbox.com/groups/technical-functional/sap-acct/whats-the-bank-key-in-sap-3637037,"What's the Bank Key in SAP ""Enterprise Software What's the Bank Key in SAP7Answers0Favorites Tech Sign In Page Forgot Password? Don't have an account? Sign up Bookmark Tech Sign In Page Forgot Password? Don't have an account? Sign up0Follow Tech Sign In Page Forgot Password? Don't have an account? Sign up Share I'm trying to",0.5708664059638977,2
6871206380115601978,what happens if I default on a loan,2812.0,http://www.answers.com/Q/What_is_the_penalty_of_not_repaying_a_loan,1455,What would my loan payments be?,https://www.calcxml.com/calculators/loan-payment-calculator,"What would my loan payments be? What would my loan payments be? The loan amount, the interest rate, and the term of the loan can have a dramatic effect on the total amount you will eventually pay on a loan. Use our loan payment calculator to determine the payment and see the impact of these variables on a specified loan amount com",0.4603934586048126,1
,,,,3587,add-on loan,http://www.businessdictionary.com/definition/add-on-loan.html,"add-on loan add-on loan Definition Popular Terms Lending arrangement in which (1) the total interest over the loan's entire duration is added to the principal at the time of signing the loan documents, and (2) a fixed portion of every loan repayment installment goes towards interest payment. Since this arrangem",0.47914209961891174,2
795270123281621940,pricing lawn mowing jobs in neighborhood,4988.0,https://answers.yahoo.com/question/index?qid=20080716140958AAz7auW,4988,How to set a price for mowing lawns?,https://answers.yahoo.com/question/index?qid=20080716140958AAz7auW,"How to set a price for mowing lawns? Home & Garden Garden & Landscape How to set a price for mowing lawns? I want to mow some peoples' lawns this summer, but I'm not sure how I should charge them, and how much. Should I do an hourly rate? Fixed price? Most people around my neighborhood have about the same sized lawn, give or take. Or s",0.3509514629840851,1
,,,,2028,What is the common cost for lawn dethatching and Aeration?,http://lawnchat.com/lawn-care-business/what-is-the-common-cost-for-lawn-dethatching-and-aeration.html,What is the common cost for lawn dethatching and Aeration? « Lawn care logo How to handle customers who only want their lawn cut every other week. »What is the common cost for lawn dethatching and Aeration? Tony posted a question on the Gopher Lawn Care Forum. He asked “ What is the common cost for lawn dethatching and Aeration?”Thankfully one of our busine,0.4460159242153168,2
-7127821461664855815,man sentenced over palin email hack,3691.0,http://www.foxnews.com/politics/2010/11/12/prosecutors-palin-e-mail-hacking-case-push-prison-time.html,3691,Palin E-Mail Hacker Sentenced to 1 Year in Custody,http://www.foxnews.com/politics/2010/11/12/prosecutors-palin-e-mail-hacking-case-push-prison-time.html,"Palin E-Mail Hacker Sentenced to 1 Year in Custody ""Power Play Palin E-Mail Hacker Sentenced to 1 Year in Custody Published November 12, 2010 Associated Press Facebook Twitter livefyre Email Nov. 12: David Kernell, third from left, walks to the Federal Courthouse with his mother, Lt. Col. Lillian Landrigan, second from left, and attorneys Wade Davie",0.4763813614845276,1
,,,,3567,Equifax data breach: Find out if you were one of 143 million hacked,https://www.cnet.com/how-to/equifax-data-breach-find-out-if-you-were-one-of-143-million-hacked/,"Equifax data breach: Find out if you were one of 143 million hacked ""CNETEditor's note, Sept. 11, 2017: We recommend that anyone with a credit history assume they were affected by the hack, as Equifax's hack-checker tool proved unreliable in our tests. In addition, Equifax's credit-freeze website was also shown to be hackable, ZDNET reported. Credit rating company E",0.6008036732673645,2
