id,url,title,description,frecency,url_hash,last_visit_date,last_visit_date_str
13,https://www.firefox.com/2025-09-25/2-3,2025-09-25 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,47245704553435,1758776705000,2025-09-25T01:05:05
14,https://www.firefox.com/2025-09-25/3-3,2025-09-25 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,67499601123175,1758785080000,2025-09-25T03:24:40
15,https://www.firefox.com/2025-09-24/1-3,2025-09-24 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,69602991060174,1758715057000,2025-09-24T07:57:37
16,https://www.firefox.com/2025-09-24/2-3,2025-09-24 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,47797434980022,1758716895000,2025-09-24T08:28:15
17,https://www.firefox.com/2025-09-24/3-3,2025-09-24 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,92585823904903,1758752637000,2025-09-24T18:23:57
18,https://www.firefox.com/2025-09-23/1-3,2025-09-23 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,91947962094513,1758678907000,2025-09-23T21:55:07
19,https://www.firefox.com/2025-09-23/2-3,2025-09-23 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,49198110215771,1758603478000,2025-09-23T00:57:58
20,https://www.firefox.com/2025-09-23/3-3,2025-09-23 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,48101213416845,1758673563000,2025-09-23T20:26:03
21,https://www.firefox.com/2025-09-22/1-3,2025-09-22 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,57999152951921,1758539662000,2025-09-22T07:14:22
22,https://www.firefox.com/2025-09-22/2-3,2025-09-22 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,38482066554127,1758598781000,2025-09-22T23:39:41
23,https://www.firefox.com/2025-09-22/3-3,2025-09-22 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,16117504403433,1758585026000,2025-09-22T19:50:26
24,https://www.firefox.com/2025-09-21/1-3,2025-09-21 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,87322846495676,1758482187000,2025-09-21T15:16:27
25,https://www.firefox.com/2025-09-21/2-3,2025-09-21 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,1491284387055,1758456093000,2025-09-21T08:01:33
26,https://www.firefox.com/2025-09-21/3-3,2025-09-21 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,13743802738838,1758486078000,2025-09-21T16:21:18
27,https://www.firefox.com/2025-09-20/1-3,2025-09-20 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,19287306495271,1758418036000,2025-09-20T21:27:16
28,https://www.firefox.com/2025-09-20/2-3,2025-09-20 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,59049150839343,1758377263000,2025-09-20T10:07:43
29,https://www.firefox.com/2025-09-20/3-3,2025-09-20 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,86670181586265,1758341651000,2025-09-20T00:14:11
30,https://www.firefox.com/2025-09-19/1-3,2025-09-19 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,47794548700173,1758275326000,2025-09-19T05:48:46
31,https://www.firefox.com/2025-09-19/2-3,2025-09-19 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,57302151898220,1758309792000,2025-09-19T15:23:12
32,https://www.firefox.com/2025-09-19/3-3,2025-09-19 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,21634407612832,1758298997000,2025-09-19T12:23:17
33,https://www.firefox.com/2025-09-18/1-3,2025-09-18 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,69679159365794,1758204421000,2025-09-18T10:07:01
34,https://www.firefox.com/2025-09-18/2-3,2025-09-18 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,46583850050433,1758188379000,2025-09-18T05:39:39
35,https://www.firefox.com/2025-09-18/3-3,2025-09-18 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,76754967573777,1758196221000,2025-09-18T07:50:21
36,https://www.firefox.com/2025-09-17/1-3,2025-09-17 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,32947756222671,1758125718000,2025-09-17T12:15:18
37,https://www.firefox.com/2025-09-17/2-3,2025-09-17 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,41030749761399,1758094996000,2025-09-17T03:43:16
38,https://www.firefox.com/2025-09-17/3-3,2025-09-17 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,86643953542882,1758093756000,2025-09-17T03:22:36
39,https://www.firefox.com/2025-09-16/1-3,2025-09-16 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,39315236748545,1758044997000,2025-09-16T13:49:57
40,https://www.firefox.com/2025-09-16/2-3,2025-09-16 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,12662315287026,1758007876000,2025-09-16T03:31:16
41,https://www.firefox.com/2025-09-16/3-3,2025-09-16 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,24677228641139,1758042252000,2025-09-16T13:04:12
42,https://www.firefox.com/2025-09-15/1-3,2025-09-15 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,6446633358765,1757953882000,2025-09-15T12:31:22
43,https://www.firefox.com/2025-09-15/2-3,2025-09-15 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,7698274348348,1757987931000,2025-09-15T21:58:51
44,https://www.firefox.com/2025-09-15/3-3,2025-09-15 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,78013307021296,1757943471000,2025-09-15T09:37:51
45,https://www.firefox.com/2025-09-14/1-3,2025-09-14 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,46367664114642,1757828095000,2025-09-14T01:34:55
46,https://www.firefox.com/2025-09-14/2-3,2025-09-14 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,19764105931922,1757882617000,2025-09-14T16:43:37
47,https://www.firefox.com/2025-09-14/3-3,2025-09-14 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,45997381042930,1757892684000,2025-09-14T19:31:24
48,https://www.firefox.com/2025-09-13/1-3,2025-09-13 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,29086887642203,1757752361000,2025-09-13T04:32:41
49,https://www.firefox.com/2025-09-13/2-3,2025-09-13 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,66591427382455,1757785615000,2025-09-13T13:46:55
50,https://www.firefox.com/2025-09-13/3-3,2025-09-13 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,29620604221272,1757746328000,2025-09-13T02:52:08
51,https://www.firefox.com/2025-09-12/1-3,2025-09-12 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,60294304655427,1757721957000,2025-09-12T20:05:57
52,https://www.firefox.com/2025-09-12/2-3,2025-09-12 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,31636265920352,1757688027000,2025-09-12T10:40:27
53,https://www.firefox.com/2025-09-12/3-3,2025-09-12 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,91976464328245,1757731997000,2025-09-12T22:53:17
54,https://www.firefox.com/2025-09-11/1-3,2025-09-11 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,7848747121659,1757644270000,2025-09-11T22:31:10
55,https://www.firefox.com/2025-09-11/2-3,2025-09-11 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,39675156263922,1757610600000,2025-09-11T13:10:00
56,https://www.firefox.com/2025-09-11/3-3,2025-09-11 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,23145377851250,1757638874000,2025-09-11T21:01:14
57,https://www.firefox.com/2025-09-10/1-3,2025-09-10 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,19950475662527,1757502003000,2025-09-10T07:00:03
58,https://www.firefox.com/2025-09-10/2-3,2025-09-10 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,25733039949795,1757485916000,2025-09-10T02:31:56
59,https://www.firefox.com/2025-09-10/3-3,2025-09-10 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,2385424810928,1757482806000,2025-09-10T01:40:06
60,https://www.firefox.com/2025-09-09/1-3,2025-09-09 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,31888665446635,1757420271000,2025-09-09T08:17:51
61,https://www.firefox.com/2025-09-09/2-3,2025-09-09 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,23538052854534,1757428330000,2025-09-09T10:32:10
62,https://www.firefox.com/2025-09-09/3-3,2025-09-09 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,17717090473039,1757400858000,2025-09-09T02:54:18
63,https://www.firefox.com/2025-09-08/1-3,2025-09-08 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,75588793963192,1757334512000,2025-09-08T08:28:32
64,https://www.firefox.com/2025-09-08/2-3,2025-09-08 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,25080525192129,1757317238000,2025-09-08T03:40:38
65,https://www.firefox.com/2025-09-08/3-3,2025-09-08 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,67516518588099,1757353823000,2025-09-08T13:50:23
66,https://www.firefox.com/2025-09-07/1-3,2025-09-07 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,31735224341548,1757254034000,2025-09-07T10:07:14
67,https://www.firefox.com/2025-09-07/2-3,2025-09-07 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,62631545167469,1757277029000,2025-09-07T16:30:29
68,https://www.firefox.com/2025-09-07/3-3,2025-09-07 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,42312909928634,1757300920000,2025-09-07T23:08:40
69,https://www.firefox.com/2025-09-06/1-3,2025-09-06 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,68843896033373,1757179019000,2025-09-06T13:16:59
70,https://www.firefox.com/2025-09-06/2-3,2025-09-06 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,85449282736480,1757152519000,2025-09-06T05:55:19
71,https://www.firefox.com/2025-09-06/3-3,2025-09-06 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,8321839462545,1757179720000,2025-09-06T13:28:40
72,https://www.firefox.com/2025-09-05/1-3,2025-09-05 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,49683681989673,1757091366000,2025-09-05T12:56:06
73,https://www.firefox.com/2025-09-05/2-3,2025-09-05 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,70220442469154,1757072260000,2025-09-05T07:37:40
74,https://www.firefox.com/2025-09-05/3-3,2025-09-05 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,79084380610573,1757079793000,2025-09-05T09:43:13
75,https://www.firefox.com/2025-09-04/1-3,2025-09-04 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,80498781701576,1757043339000,2025-09-04T23:35:39
76,https://www.firefox.com/2025-09-04/2-3,2025-09-04 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,45258264064165,1756967758000,2025-09-04T02:35:58
77,https://www.firefox.com/2025-09-04/3-3,2025-09-04 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,48652364760812,1757038240000,2025-09-04T22:10:40
78,https://www.firefox.com/2025-09-03/1-3,2025-09-03 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,61392555542967,1756955227000,2025-09-03T23:07:07
79,https://www.firefox.com/2025-09-03/2-3,2025-09-03 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,46691237662489,1756894431000,2025-09-03T06:13:51
80,https://www.firefox.com/2025-09-03/3-3,2025-09-03 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,78115481247079,1756942010000,2025-09-03T19:26:50
81,https://www.firefox.com/2025-09-02/1-3,2025-09-02 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,13943938727719,1756817687000,2025-09-02T08:54:47
82,https://www.firefox.com/2025-09-02/2-3,2025-09-02 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,38851342193391,1756807017000,2025-09-02T05:56:57
83,https://www.firefox.com/2025-09-02/3-3,2025-09-02 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,61053182403850,1756846189000,2025-09-02T16:49:49
84,https://www.firefox.com/2025-09-01/1-3,2025-09-01 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,71410658138112,1756748935000,2025-09-01T13:48:55
85,https://www.firefox.com/2025-09-01/2-3,2025-09-01 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,30730499853246,1756734582000,2025-09-01T09:49:42
86,https://www.firefox.com/2025-09-01/3-3,2025-09-01 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,99188222822083,1756783086000,2025-09-01T23:18:06
87,https://www.firefox.com/2025-08-31/1-3,2025-08-31 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,7996732316648,1756685800000,2025-08-31T20:16:40
88,https://www.firefox.com/2025-08-31/2-3,2025-08-31 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,6275586796648,1756641585000,2025-08-31T07:59:45
89,https://www.firefox.com/2025-08-31/3-3,2025-08-31 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,79742336133886,1756655304000,2025-08-31T11:48:24
90,https://www.firefox.com/2025-08-30/1-3,2025-08-30 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,83142891972886,1756533731000,2025-08-30T02:02:11
91,https://www.firefox.com/2025-08-30/2-3,2025-08-30 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,94249360996541,1756556421000,2025-08-30T08:20:21
92,https://www.firefox.com/2025-08-30/3-3,2025-08-30 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,60047608001787,1756530607000,2025-08-30T01:10:07
93,https://www.firefox.com/2025-08-29/1-3,2025-08-29 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,56486961500524,1756481347000,2025-08-29T11:29:07
94,https://www.firefox.com/2025-08-29/2-3,2025-08-29 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,14858013069917,1756492581000,2025-08-29T14:36:21
95,https://www.firefox.com/2025-08-29/3-3,2025-08-29 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,56797301734245,1756475093000,2025-08-29T09:44:53
96,https://www.firefox.com/2025-08-28/1-3,2025-08-28 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,92093566204418,1756362275000,2025-08-28T02:24:35
97,https://www.firefox.com/2025-08-28/2-3,2025-08-28 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,45084537132162,1756381253000,2025-08-28T07:40:53
98,https://www.firefox.com/2025-08-28/3-3,2025-08-28 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,26009106166476,1756427941000,2025-08-28T20:39:01
99,https://www.firefox.com/2025-08-27/1-3,2025-08-27 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,51642359008838,1756308445000,2025-08-27T11:27:25
100,https://www.firefox.com/2025-08-27/2-3,2025-08-27 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,81948499579310,1756295069000,2025-08-27T07:44:29
101,https://www.firefox.com/2025-08-27/3-3,2025-08-27 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,55037074890643,1756353109000,2025-08-27T23:51:49
102,https://www.firefox.com/2025-08-26/1-3,2025-08-26 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,88092481902178,1756246235000,2025-08-26T18:10:35
103,https://www.firefox.com/2025-08-26/2-3,2025-08-26 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,25360027420629,1756232656000,2025-08-26T14:24:16
104,https://www.firefox.com/2025-08-26/3-3,2025-08-26 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,54167216163130,1756265059000,2025-08-26T23:24:19
105,https://www.firefox.com/2025-08-25/1-3,2025-08-25 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,2586270800752,1756154542000,2025-08-25T16:42:22
106,https://www.firefox.com/2025-08-25/2-3,2025-08-25 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,84515960971847,1756113126000,2025-08-25T05:12:06
107,https://www.firefox.com/2025-08-25/3-3,2025-08-25 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,73807318765096,1756129118000,2025-08-25T09:38:38
108,https://www.firefox.com/2025-08-24/1-3,2025-08-24 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,37504771633599,1756026301000,2025-08-24T05:05:01
109,https://www.firefox.com/2025-08-24/2-3,2025-08-24 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,50522462979658,1756040325000,2025-08-24T08:58:45
110,https://www.firefox.com/2025-08-24/3-3,2025-08-24 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,59080397080889,1756081579000,2025-08-24T20:26:19
111,https://www.firefox.com/2025-08-23/1-3,2025-08-23 - 1/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,8378902446140,1755992244000,2025-08-23T19:37:24
112,https://www.firefox.com/2025-08-23/2-3,2025-08-23 - 2/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,56889413574733,1755956038000,2025-08-23T09:33:58
113,https://www.firefox.com/2025-08-23/3-3,2025-08-23 - 3/3,"Get Firefox for Windows, Mac or Linux. Firefox is a free web browser backed by Mozilla, a non-profit dedicated to internet health and privacy.",5000,74230512650484,1755998222000,2025-08-23T21:17:02
