query_id,retrieval_1_id,retrieval_1_title,retrieval_1_url,retrieval_1_combined_text,retrieval_1_distance,retrieval_2_id,retrieval_2_title,retrieval_2_url,retrieval_2_combined_text,retrieval_2_distance,retrieved_ids,retrieved_distances,model_name,query,relevant_docs,relevant_urls,k
5026052897706664106,1711,Eat These 8 Foods to Help Beat RA Inflammation,http://www.everydayhealth.com/hs/rheumatoid-arthritis-pictures/foods-that-fight-inflammation/,"Eat These 8 Foods to Help Beat RA Inflammation Zocky/Stocksy; Stocksy; Trent&Lanz/Stocksy1 / 9 A Diet Rich in Omega-3s and Plenty of Plant Fiber May Fight Inflammation The most troubling symptoms of rheumatoid arthritis — pain, stiffness, and swelling — stem from the same source: inflammation. Research hasn’t yet established that changing your d",0.40017399191856384,3096,8 Food Ingredients That Can Cause Inflammation,https://www.arthritis.org/living-with-arthritis/arthritis-diet/foods-to-avoid-limit/food-ingredients-and-inflammation.php,"8 Food Ingredients That Can Cause Inflammation Home > Living With Arthritis > Arthritis Diet > Foods to Limit > 8 Food Ingredients That Can Cause Inflammation8 Food Ingredients That Can Cause Inflammation Prev Next1 2 3 4 5 6 7 8 9 10 11 121 of 121. 8 Food Ingredients That Can Cause Inflammation W hen you have arthritis, your body is in an infla",0.418668270111084,"[1711, 3096]","[0.40017399191856384, 0.418668270111084]",Xenova/all-MiniLM-L6-v2,ingredients that worsen arthritis inflammation,[3096],['https://www.arthritis.org/living-with-arthritis/arthritis-diet/foods-to-avoid-limit/food-ingredients-and-inflammation.php'],2
-1290047904194607400,1235,"PokÃ©mon Omega Ruby and Alpha Sapphire Cheats: How to get Regice, Regirock, and Registeel",http://www.gamezone.com/originals/pokemon-omega-ruby-and-alpha-sapphire-cheats-how-to-get-regice-regirock-and-registeel-jrfr,"PokÃ©mon Omega Ruby and Alpha Sapphire Cheats: How to get Regice, Regirock, and Registeel ""Originals Pokémon Omega Ruby and Alpha Sapphire Cheats: How to get Regice, Regirock, and Registeel The Legendary Trio will be yours By Tatiana Morris - December 10, 2014Share on Facebook Tweet on Twitter Some Pokémon are just a straight up pain to catch, they require so many actions for you to go t",0.343205064535141,3965,How do you get the Pokemon grumpig?,http://www.answers.com/Q/What_does_grumpig_evolve_into,"How do you get the Pokemon grumpig? ""Skiu 34 Contributions How do you get the Pokemon grumpig? First You must catch a spoink. Then you train it for 1-3 levels and it will evolved into Grumpig. Edit Esterellah 51 Contributions How Do You Get grumpig In Pokemon Diamond? You can´t catch it in the wild, but you can evolve Spoink if you ha",0.6920881867408752,"[1235, 3965]","[0.343205064535141, 0.6920881867408752]",Xenova/all-MiniLM-L6-v2,how to catch Regi trio Omega Ruby,[1235],['http://www.gamezone.com/originals/pokemon-omega-ruby-and-alpha-sapphire-cheats-how-to-get-regice-regirock-and-registeel-jrfr'],2
2955466857359361380,1034,Daddy Jojo,http://hero.wikia.com/wiki/JoJo_McDodd,"Daddy Jojo ""Jojo Being Hot as hell ;))))Daddy Mcdodd is the weeb of Dr. Seuss' Horton Hears a Who! He is the son of Ned Mc Dodd and he is oldest child, as well as the only boy, among the Mayor's 97 children, and will more than likely be the future mayor of Whoville, because in Whoville tradition """"the oldest i",0.3215555250644684,650,Hermione Granger,https://www.pottermore.com/explore-the-story/hermione-granger,"Hermione Granger Hermione Granger From bookish Muggle-born to one of Gryffindor's bravest Hermione Granger fact file Full Name Hermione Jean Granger Birthday19 September 1979Wand Dragon heartstring core, ten and three-quarter inches, vine wood House Gryffindor Patronus Otter Parents Mr and Mrs Granger, both Muggles,",0.6689760684967041,"[1034, 650]","[0.3215555250644684, 0.6689760684967041]",Xenova/all-MiniLM-L6-v2,whoville mayor's eldest child,[1034],['http://hero.wikia.com/wiki/JoJo_McDodd'],2
8902844636931299856,4173,It was not until the formation of the National Park Service in 1916 that preservation and recreation came to be viewed as compatible goals is that true?,http://www.answers.com/Q/Why_did_the_US_Congress_create_the_National_Park_Service_in_1916,"It was not until the formation of the National Park Service in 1916 that preservation and recreation came to be viewed as compatible goals is that true? ""USCitizen 477,196 Contributions It was not until the formation of the National Park Service in 1916 that preservation and recreation came to be viewed as compatible goals is that true? Yes, that is true. Penny Kaye 169,767 Contributions""""Always let your conscience be your guide. """": Penny Kaye has",0.37092629075050354,4032,Nebraska State Parks,http://outdoornebraska.gov/stateparks/,"Nebraska State Parks Nebraska State Parks Reconnect with nature and enjoy swimming, cabins, hiking, fishing and more at Nebraska’s eight beautiful state parks: Chadron State Park Nebraska’s first state park, Chadron State Park was founded in 1921 and is nestled among the distinctive buttes and canyons of Nebraska’s Pine",0.6281214356422424,"[4173, 4032]","[0.37092629075050354, 0.6281214356422424]",Xenova/all-MiniLM-L6-v2,why was national park service created 1916,[4173],['http://www.answers.com/Q/Why_did_the_US_Congress_create_the_National_Park_Service_in_1916'],2
-1033764515646903546,3418,How to Renew a Passport in New Jersey,http://traveltips.usatoday.com/renew-passport-new-jersey-62731.html,"How to Renew a Passport in New Jersey ""Renew your old passport in New Jersey before international travel. Nobody can deny New Jersey bragging rights for being the birthplace of Bruce Springsteen and Whitney Houston, but when it comes to passport renewals, New Jersey travelers have to follow federal rules like everybody else. Luckily, th",0.19583839178085327,301,Registration procedures,http://www.dnr.state.mn.us/licenses/snowmobile/index.html,"Registration procedures ""Registration procedures The State of Minnesota requires only a current registration on snowmobiles. At this time, you do not need a certificate of title for your snowmobile. Two options for snowmobile registration A snowmobile may now be registered for trail use or non-trail use. The trail use regi",0.7042101621627808,"[3418, 301]","[0.19583839178085327, 0.7042101621627808]",Xenova/all-MiniLM-L6-v2,getting a passport renewed in nj,[3418],['http://traveltips.usatoday.com/renew-passport-new-jersey-62731.html'],2
-2262635524277132022,3484,Is There a Special Insurance You Need to Have With an Inground Pool Besides Homeowners Insurance?,http://finance.zacks.com/there-special-insurance-need-inground-pool-besides-homeowners-insurance-6764.html,Is There a Special Insurance You Need to Have With an Inground Pool Besides Homeowners Insurance? A backyard pool normally can be covered under your homeowner insurance. More Articles1. How Much More Is Homeowners Insurance When You Have a Pool?2. Life Insurance Pitfalls to Watch Out For3. Tertiary Insurance Definition An in-ground swimming pool can be a summer recreation center. But a pool can,0.3677317798137665,4639,Get Your Pool Clean and Ready for Fun with Wet & Forget Outdoor!,http://www.askwetandforget.com/get-your-pool-clean-and-ready-for-fun-with-wet-forget-outdoor/,"Get Your Pool Clean and Ready for Fun with Wet & Forget Outdoor! 06November Get Your Pool Clean and Ready for Fun with Wet & Forget Outdoor!Your pool is a major part of your family’s summer fun. From poolside cookouts and family get-togethers, to simply taking a relaxing dip at the end of a long, hot day, your pool really adds a lot to your enjoyment of your back",0.5703955292701721,"[3484, 4639]","[0.3677317798137665, 0.5703955292701721]",Xenova/all-MiniLM-L6-v2,do I need extra insurance for my pool,[3484],['http://finance.zacks.com/there-special-insurance-need-inground-pool-besides-homeowners-insurance-6764.html'],2
2072956934396361922,2003,Theism,https://en.wikipedia.org/wiki/Theism,"Theism ""From Wikipedia, the free encyclopedianavigation search Gods in Jacques Réattu 's The Triumph of Civilization (1793)Part of a series on God General conceptions [show]Specific conceptions [show]In particular religions [show]Attributes [show]Experiences Practices [show]Related topics [show]v t e Not t",0.571228563785553,1236,"""How Did Satan Want to """"Sift"""" Peter?""",http://www.jesus.org/life-of-jesus/disciples/how-did-satan-want-to-sift-peter.html,"""How Did Satan Want to """"Sift"""" Peter?"" ""About Charles Stanley All of us make tracks through the valley of failure. The question is, How are you going to respond? Plenty of people give up and exchange a vibrant kingdom-serving life for a defeated existence. But failure need not be an end. It's a chance for a new beginning living in Christ",0.5965517163276672,"[2003, 1236]","[0.571228563785553, 0.5965517163276672]",Xenova/all-MiniLM-L6-v2,daily reflection on surrender to God,[1295],['http://lambfood.seranates.com/aug/Die-to-yourself-daily.htm'],2
-9088530505668775680,1270,Saluting Idahoâs Military History,https://visitidaho.org/trip-guides/saluting-idahos-military-history/,"Saluting Idahoâs Military History Saluting Idaho’s Military History By Visit Idaho November 10, 2015Share this Trip Guide Find Similar Adventures What: Historical Sites, Museums Where: North, Southeast, Southwest When: Fall, Spring, Summer, Winter Price: $Activity Level: Relaxing Every November 11th, we honor the men and women who h",0.3323225677013397,651,Monuments & Memorials in Washington DC (Visitor's Guide),https://www.tripsavvy.com/monuments-and-memorials-in-washington-dc-1038232,"Monuments & Memorials in Washington DC (Visitor's Guide) Washington, DC is a city of monuments and memorials. We honor the generals, politicians, poets and statesmen who helped shape our great nation. Although the most famous monuments and memorials are on the National Mall, you will find statues and plaques on many street corners around the city. Since W",0.5172745585441589,"[1270, 651]","[0.3323225677013397, 0.5172745585441589]",Xenova/all-MiniLM-L6-v2,idaho veterans memorials and museums,[1270],['https://visitidaho.org/trip-guides/saluting-idahos-military-history/'],2
-2033349537665831350,501,Cinema of France,https://en.wikipedia.org/wiki/Cinema_of_France,"Cinema of France ""Cinema of France From Wikipedia, the free encyclopedianavigation search See also: French comedy films Cinema of France Gaumont palace in Paris, c.1914No. of screens 5,653 (2014) [1]Main distributors Twentieth Century Fox (14.6%) Warner Bros. (9.8%) UGC (6.9%) [1]Produced feature films (2014) [1] [2",0.29442787170410156,1450,How are the release dates for US movies determined?,https://www.quora.com/How-are-the-release-dates-for-US-movies-determined,"How are the release dates for US movies determined? Anthony Ferreri, made movies professionally, watched movies, still sort of like movies Answered Aug 12, 2012 · Author has 2.8k answers and 2.9m answer views The time of the year, past performance and subject matter tend to dictate the release of films. The biggest seasons are Summer and Winter. Summ",0.5805453658103943,"[501, 1450]","[0.29442787170410156, 0.5805453658103943]",Xenova/all-MiniLM-L6-v2,french film industry overview,[501],['https://en.wikipedia.org/wiki/Cinema_of_France'],2
-7082529873429968567,1842,Wine to go with Osso Buco: A Match Made in Italy,http://savorsa.com/2011/10/wine-to-go-with-osso-buco-a-match-made-in-italy/,"Wine to go with Osso Buco: A Match Made in Italy Wine to go with Osso Buco: A Match Made in Italy By Savor SA Posted on03 October 2011. Tags: Biferno, Carpazo Brunello di Montalcino, Di Majo Norante, Italian wines with ossobuco, La Maia Lina Chianti Classico, Modus, osso buco, ossobuco, Piccini Winery, Ramitello, Ruffino, Sasso al Poggio By Cecil",0.3018338084220886,2328,The Best Types of Wine to Cellar,http://www.mowinecellar.com/the-best-types-of-wine-to-cellar,"The Best Types of Wine to Cellar The Best Types of Wine to Cellar Tweet Pocket The best types of wine to include in your collection are the ones you enjoy most. Right? Maybe. It depends on your goals. Are you an investor? In other words, is your primary purpose to sell the wine after (hopefully) it’s increased in value. Or, is your",0.45839059352874756,"[1842, 2328]","[0.3018338084220886, 0.45839059352874756]",Xenova/all-MiniLM-L6-v2,best wines for ossobuco,[1842],['http://savorsa.com/2011/10/wine-to-go-with-osso-buco-a-match-made-in-italy/'],2
1610855124794858292,598,37 Things to Consider Before Moving to Portland,http://blog.estately.com/2013/06/37-things-to-consider-before-moving-to-portland/,"37 Things to Consider Before Moving to Portland 37 Things to Consider Before Moving to Portland Ryan Nickum Jun 3City Profilesoregon From the logging towns of Oregon to the hipster bars of Brooklyn, people dream of moving to Portland, Oregon. Drawn like moths to the flame of craft beer and environmental sustainability, these aspiring transplants",0.34015098214149475,1245,How liberal is Portland?,http://portlandtribune.com/pt/9-news/212726-70134-how-liberal-is-portland,"How liberal is Portland? ""How liberal is Portland? Jim Redden Tuesday, March 04, 2014View Comments This ain't 'Portlandia' but it sure feels like it, according to a survey highlighting the Rose City's very lefty political leanings Everyone knows Portland is more liberal than the rest of the region and the state. People joke",0.46946677565574646,"[598, 1245]","[0.34015098214149475, 0.46946677565574646]",Xenova/all-MiniLM-L6-v2,what to know before moving to portland,[598],['http://blog.estately.com/2013/06/37-things-to-consider-before-moving-to-portland/'],2
3939119080271193737,555,Collective Soul - Shine (Studio Version),http://www.youtube.com/watch?v=yPslBGjuRL0,"Collective Soul - Shine (Studio Version) Collective Soul - Shine (Studio Version)Street Survivors77Subscribe 8.4KAdd to Share More2,240,410 views12,115278Published on Aug 13, 2009Collective Soul - Shine Lyrics: Give me a word Give me a sign Show me where to look Tell me what will I find (what will I find ) Lay me on the ground Fly me in th",0.3332044184207916,3136,Control System [Explicit],https://www.amazon.com/Control-System-Explicit-Ab-Soul/dp/B0081PHZ4K,"Control System [Explicit] ""Sample this album1 Soulo Ho3 (feat. Jhene Aiko) [Explicit] 3:57 $0.992 Track Two [Explicit] 4:02 $0.993 Bohemian Grove [Explicit] 4:23 $0.994 Terrorist Threats (feat. Danny Brown & Jhene Aiko) [Explicit] 4:24 $0.995 Pineal Gland [Explicit] 3:52 $0.996 Double Standards (feat. Anna Wise) [Explicit] 4",0.572891116142273,"[555, 3136]","[0.3332044184207916, 0.572891116142273]",Xenova/all-MiniLM-L6-v2,90s alternative hit shine collective soul,[555],['http://www.youtube.com/watch?v=yPslBGjuRL0'],2
2246131000384109869,4622,New-Age Music - Topic,https://www.youtube.com/channel/UCfqBDMEJrevX2_2XBUSxAqg,"New-Age Music - Topic ""Top Tracks - New-Age Music Play all6:17Relaxing Music Various Artists - Topic4,905 views 3 years ago2:14Hush a Bye Baby | Lullaby for Babies | Infobellsinfobells37,586,843 views 6 months ago1:46Soothing Relaxing Music - Topic11,851 views 4 months ago4:17Bedtime Songs (Instrumental Piano)Various Art",0.3292843997478485,204,Village Calendar,https://www.fearrington.com/events/,"Village Calendar April 2018Live Music Live Music: Elderberry Jam Thursday, April 12 | 5:00 pm - 8:00 pm Join us at Roost, our seasonal beer garden, for live music on the porch, local beer on tap, wine by the glass and artisan wood-fired pizza! Pull up a chair around the water fountain or under large oaks, and enjoy",0.5253145694732666,"[4622, 204]","[0.3292843997478485, 0.5253145694732666]",Xenova/all-MiniLM-L6-v2,relaxing new age music mixes,[4622],['https://www.youtube.com/channel/UCfqBDMEJrevX2_2XBUSxAqg'],2
-6748356268910675497,297,Savella relieves symptoms of fibromyalgia.,https://www.savella.com/,"Savella relieves symptoms of fibromyalgia. Savella relieves symptoms of fibromyalgia. Finding relief for your fibromyalgia may help you get back to the daily activities you need to do. If you're looking for a medication to help you manage your fibromyalgia, it's time to talk to your doctor about Savella. In clinical studies that compared Sav",0.5419555306434631,608,Is fibromyalgia hereditary?,http://www.livingwithfibromyalgia.net/is-fibromyalgia-hereditary/,Is fibromyalgia hereditary? Living with Fibro Is fibromyalgia hereditary? You Might Also Like Theresa Caputo Breaks Silence On Split After Messy Divorce She Had No Idea Why The Crew Was Staring? Reasons That Bring about Fibromyalgia Among the most challenging problems with fibromyalgia is the idea that the grounds stay not kno,0.6195883750915527,"[297, 608]","[0.5419555306434631, 0.6195883750915527]",Xenova/all-MiniLM-L6-v2,prescription medication for fibromyalgia,[297],['https://www.savella.com/'],2
-2899639750496855689,787,What Is Art,https://manyessays.com/essay/what-is-art-1,"What Is Art What Is Art Home » Essay » What Is Art 1Essays, Papers: in current category Title: What Is Art Essay Details Subject: English Author: Date: July 14, 2005Level: Grade: Length: 2 / 322No of views: 0Essay rating: good 0 , average 0 , bad 0 (total score: 0)Essay text:even the heart. Art is an outlet for",0.4937179982662201,1708,"""What does the term """"media"""" mean in art?""",https://www.reference.com/art-literature/term-media-mean-art-d875e25bdc73d57b,"""What does the term """"media"""" mean in art?"" ""Art & Literature Fine Art Q: What does the term """"media"""" mean in art? A: Quick Answer There are two different definitions of """"media"""" in artwork. """"Media,"""" as the plural for """"medium,"""" refers to the type of material used by an artist to create his artwork. """"Media"""" can also refer to substances",0.5018250346183777,"[787, 1708]","[0.4937179982662201, 0.5018250346183777]",Xenova/all-MiniLM-L6-v2,what makes something art,[787],['https://manyessays.com/essay/what-is-art-1'],2
-284125039828274841,3431,Immunizations,https://www.heb.com/pharmacy/services/immunizations.jsp,"Immunizations Immunizations demonstrate our commitment to being the health and wellness destination of choice for Texans. With flexible payment options and no appointments necessary, we're always here to help. Walk-ins welcome. 1Flu shots available during regular pharmacy hours. Flu- no prescription needed for ag",0.4430861175060272,4165,8 Tips to Treat Colds and Flu the 'Natural' Way,http://www.webmd.com/cold-and-flu/8-tips-to-treat-colds-and-flu-the-natural-way,8 Tips to Treat Colds and Flu the 'Natural' Way 8 Tips to Treat Colds and Flu the 'Natural' Way In this Article No. 1: Blow Your Nose Often -- and the Right Way No. 2: Stay Rested No. 3: Gargle No. 4: Drink Hot Liquids No. 5: Take a Steamy Shower No. 6: Apply Hot or Cold Packs Around Your Congested Sinuses No. 7: Sleep With an Extra Pillow Under,0.5957590341567993,"[3431, 4165]","[0.4430861175060272, 0.5957590341567993]",Xenova/all-MiniLM-L6-v2,walk-in flu shots and vaccines,[3431],['https://www.heb.com/pharmacy/services/immunizations.jsp'],2
